peak_pos,weeks,rank,genre,pop,dance pop,pop rap,rap,post-teen pop,hip hop,r&b,contemporary country,southern hip hop,country,country road,urban contemporary,trap music,hip pop,dirty south rap,pop rock,modern country rock,gangster rap,neo mellow,neo soul,post-grunge
60,7,98,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,4,93,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road', 'nashville sound', 'traditional country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
94,3,94,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
84,2,84,"['chicano rap', 'latin hip hop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,39,50,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
15,22,47,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
34,19,85,"['dirty south rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
32,18,99,"['alternative metal', 'alternative rock', 'hard rock', 'modern rock', 'nu metal', 'permanent wave', 'post-grunge', 'rap metal', 'rap rock', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,11,84,"['jam band', 'neo mellow', 'pop rock', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
75,9,76,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
88,7,97,"['country road', 'modern country rock']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
48,1,48,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,26,46,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
2,23,47,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
23,20,58,"['hip pop', 'r&b', 'urban contemporary']",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
32,20,70,"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
99,2,99,"['contemporary country', 'country', 'country road', 'traditional country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
6,46,50,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'talent show']",1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29,23,46,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1,23,49,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,20,60,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66,19,95,['neo mellow'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,17,76,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
56,11,56,"['acoustic pop', 'folk-pop', 'lilith', 'neo mellow', 'pop rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
69,10,86,"['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']",0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
43,7,94,"['alternative rock', 'blues-rock', 'classic rock', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1,97,"['dance-punk', 'garage rock', 'indie rock', 'modern rock', 'new rave']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,20,75,"['contemporary country', 'country', 'country dawn', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
46,20,95,"['comic', 'emo', 'modern rock', 'pop punk', 'pop rock', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
59,15,96,"['contemporary country', 'country', 'country road', 'country rock', 'modern country rock', 'redneck', 'traditional country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
89,13,94,"['cumbia', 'latin', 'latin pop', 'mexican pop', 'pop', 'reggaeton', 'rock en espanol', 'tropical']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,74,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
1,36,46,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
3,29,45,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,27,50,"['dance pop', 'europop', 'hip pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
8,20,64,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'r&b', 'urban contemporary']",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
13,20,80,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,20,100,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
47,14,90,"['dance pop', 'hip hop', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']",0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3,21,40,"['dance pop', 'pop rap', 'r&b', 'urban contemporary']",0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,20,74,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
53,20,90,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
19,16,96,"['dance pop', 'dirty south rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
56,13,95,"['contemporary country', 'country', 'country dawn', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
75,8,75,"['dance pop', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']",1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
17,4,54,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,29,46,"['hip pop', 'neo soul', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
8,27,47,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
14,25,49,"['crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap music']",0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
16,20,66,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
37,20,90,"['alternative rock', 'australian alternative rock', 'garage rock', 'modern rock', 'post-grunge', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,15,88,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
60,13,100,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,28,50,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
21,20,52,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
23,20,54,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
27,20,89,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0
39,20,92,"['contemporary country', 'country', 'country road', 'lift kit', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
91,3,96,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']",1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
65,16,88,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
56,16,92,"['big room', 'deep big room', 'edm', 'electro house', 'progressive electro house']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,10,96,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,5,95,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
39,4,69,['idol'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,4,76,"['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']",0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
24,20,55,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
31,20,70,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,14,87,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,9,92,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
89,4,100,"['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'melodic metalcore', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,21,50,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'r&b', 'southern hip hop', 'urban contemporary']",0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
11,20,61,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,17,92,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,12,80,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
81,5,99,"['dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap music']",0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
41,3,86,"['alternative metal', 'emo', 'modern rock', 'nu metal', 'pop punk', 'post-hardcore', 'rap metal', 'screamo']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3,87,"['dance pop', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'quiet storm', 'r&b', 'urban contemporary']",1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
97,3,98,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
89,2,89,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
70,10,96,"['swedish alternative rock', 'swedish indie pop', 'swedish indie rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,8,88,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,41,46,['pop'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,28,50,"['acoustic pop', 'neo mellow', 'pop', 'pop rock', 'singer-songwriter', 'viral pop']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
29,20,61,"['contemporary country', 'country', 'country road', 'neo mellow', 'pop rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
60,12,88,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
50,12,98,"['neo mellow', 'piano rock', 'pop rock', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
85,8,87,"['contemporary country', 'country', 'country dawn', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
91,7,94,"['country road', 'modern country rock']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
97,3,97,"['irish rock', 'permanent wave', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,85,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,40,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,22,46,"['crunk', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
16,20,45,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary', 'viral pop']",1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
38,20,53,"['contemporary country', 'country', 'country dawn', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
18,20,62,"['neo mellow', 'pop rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27,20,83,"['permanent wave', 'pop rock', 'rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66,13,98,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road', 'traditional country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
88,9,100,"['alternative metal', 'alternative rock', 'blues-rock', 'garage rock', 'modern rock', 'neo-psychedelic', 'nu metal', 'post-grunge', 'rock', 'stoner metal', 'stoner rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,5,92,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4,21,36,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9,21,42,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
30,20,76,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
33,20,96,"['australian country', 'contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
72,1,72,"['mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,100,"['dance pop', 'pop', 'post-teen pop', 'urban contemporary']",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,23,44,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,20,52,"['neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
20,20,59,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,11,90,"['country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
34,11,94,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,46,"['folk', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'singer-songwriter']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
99,2,100,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
96,1,96,"['adult standards', 'classic funk rock', 'disco', 'funk', 'motown', 'pop', 'quiet storm', 'soul']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,20,55,"['dance pop', 'dirty south rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
17,20,80,"['dirty south rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap music']",0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
41,17,94,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,8,98,"['alternative metal', 'emo', 'modern rock', 'pop punk', 'pop rock', 'post-grunge', 'punk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
71,1,71,"['folk-pop', 'indie pop', 'modern rock', 'permanent wave', 'piano rock', 'pop rock']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82,1,82,"['dance pop', 'europop', 'hip pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
3,24,37,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
32,20,63,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,20,96,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
13,19,98,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0
86,4,86,"['contemporary country', 'country', 'country dawn', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
95,2,95,"['alternative metal', 'funk rock', 'modern rock', 'neo-psychedelic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,88,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,1,94,"['alternative dance', 'alternative metal', 'alternative rock', 'britpop', 'dance pop', 'electronic', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'post-grunge', 'rock', 'synthpop', 'trip hop']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52,19,98,"['contemporary country', 'country', 'country dawn', 'dance pop', 'europop', 'pop rock']",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
54,16,90,"['contemporary country', 'country', 'country road', 'traditional country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
54,11,84,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71,9,92,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary']",0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
31,7,81,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap music']",0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
64,7,100,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0
86,6,96,"['emo', 'modern rock', 'pop punk', 'screamo']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,50,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'indie r&b', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
28,20,72,"['contemporary country', 'country', 'country road', 'modern country rock']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
22,19,94,"['crunk', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
40,18,98,"['emo', 'pop punk', 'pop quebecois', 'pop rock', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
86,5,100,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
90,4,97,"['alternative metal', 'canadian metal', 'nu metal', 'pop punk', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,2,99,"['emo', 'pop punk', 'pop quebecois', 'pop rock', 'post-grunge']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,26,41,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
47,20,93,"['dance pop', 'europop', 'hip pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
59,12,81,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road', 'nashville sound', 'traditional country']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
22,1,22,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,99,"['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
3,23,43,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5,20,78,"['dance pop', 'dirty south rap', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
30,19,99,"['contemporary country', 'country', 'country road']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
